Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;discriminant;Réglementaire;type d'évaluation;procédure de mesure;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité
2019/05/08 00:00:00;2019/05/08 01:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;29.4;29.35;µg-m3;;;;A;1
2019/05/08 01:00:00;2019/05/08 02:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;16.4;16.375;µg-m3;;;;A;1
2019/05/08 02:00:00;2019/05/08 03:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.1;10.125;µg-m3;;;;A;1
2019/05/08 03:00:00;2019/05/08 04:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10;9.975;µg-m3;;;;A;1
2019/05/08 04:00:00;2019/05/08 05:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.7;9.675;µg-m3;;;;A;1
2019/05/08 05:00:00;2019/05/08 06:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.1;10.075;µg-m3;;;;A;1
2019/05/08 06:00:00;2019/05/08 07:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.9;10.85;µg-m3;;;;A;1
2019/05/08 07:00:00;2019/05/08 08:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.4;9.4;µg-m3;;;;A;1
2019/05/08 08:00:00;2019/05/08 09:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.4;9.4;µg-m3;;;;R;1
2019/05/08 09:00:00;2019/05/08 10:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.3;8.3;µg-m3;;;;R;1
2019/05/08 10:00:00;2019/05/08 11:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.8;7.8;µg-m3;;;;A;1
2019/05/08 11:00:00;2019/05/08 12:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7;7.025;µg-m3;;;;A;1
2019/05/08 12:00:00;2019/05/08 13:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.3;12.275;µg-m3;;;;A;1
2019/05/08 13:00:00;2019/05/08 14:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.5;12.475;µg-m3;;;;A;1
2019/05/08 14:00:00;2019/05/08 15:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;14.5;14.45;µg-m3;;;;A;1
2019/05/08 15:00:00;2019/05/08 16:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.7;8.675;µg-m3;;;;A;1
2019/05/08 16:00:00;2019/05/08 17:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.5;7.45;µg-m3;;;;A;1
2019/05/08 17:00:00;2019/05/08 18:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.6;8.575;µg-m3;;;;A;1
2019/05/08 18:00:00;2019/05/08 19:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8;8;µg-m3;;;;A;1
2019/05/08 19:00:00;2019/05/08 20:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.9;9.875;µg-m3;;;;A;1
2019/05/08 20:00:00;2019/05/08 21:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.2;8.2;µg-m3;;;;A;1
2019/05/08 21:00:00;2019/05/08 22:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.9;10.875;µg-m3;;;;A;1
2019/05/08 22:00:00;2019/05/08 23:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.7;8.65;µg-m3;;;;A;1
2019/05/08 23:00:00;2019/05/09 00:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;B;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.6;5.6;µg-m3;;;;A;1
2019/05/08 00:00:00;2019/05/08 01:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;25.7;25.725;µg-m3;;;;A;1
2019/05/08 01:00:00;2019/05/08 02:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;16.2;16.15;µg-m3;;;;A;1
2019/05/08 02:00:00;2019/05/08 03:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;11.8;11.825;µg-m3;;;;A;1
2019/05/08 03:00:00;2019/05/08 04:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.9;12.85;µg-m3;;;;A;1
2019/05/08 04:00:00;2019/05/08 05:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.2;12.15;µg-m3;;;;A;1
2019/05/08 05:00:00;2019/05/08 06:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;11.9;11.85;µg-m3;;;;A;1
2019/05/08 06:00:00;2019/05/08 07:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;11.5;11.525;µg-m3;;;;A;1
2019/05/08 07:00:00;2019/05/08 08:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9;9;µg-m3;;;;A;1
2019/05/08 08:00:00;2019/05/08 09:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.5;8.45;µg-m3;;;;A;1
2019/05/08 09:00:00;2019/05/08 10:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.1;8.075;µg-m3;;;;A;1
2019/05/08 10:00:00;2019/05/08 11:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.3;6.325;µg-m3;;;;A;1
2019/05/08 11:00:00;2019/05/08 12:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.6;6.625;µg-m3;;;;A;1
2019/05/08 12:00:00;2019/05/08 13:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.2;8.175;µg-m3;;;;A;1
2019/05/08 13:00:00;2019/05/08 14:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9;9.025;µg-m3;;;;A;1
2019/05/08 14:00:00;2019/05/08 15:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.5;8.525;µg-m3;;;;A;1
2019/05/08 15:00:00;2019/05/08 16:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6;5.975;µg-m3;;;;A;1
2019/05/08 16:00:00;2019/05/08 17:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6;6.025;µg-m3;;;;A;1
2019/05/08 17:00:00;2019/05/08 18:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.2;6.15;µg-m3;;;;A;1
2019/05/08 18:00:00;2019/05/08 19:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.4;6.35;µg-m3;;;;A;1
2019/05/08 19:00:00;2019/05/08 20:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.2;8.15;µg-m3;;;;A;1
2019/05/08 20:00:00;2019/05/08 21:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.7;7.65;µg-m3;;;;A;1
2019/05/08 21:00:00;2019/05/08 22:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.2;7.2;µg-m3;;;;A;1
2019/05/08 22:00:00;2019/05/08 23:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.9;5.925;µg-m3;;;;A;1
2019/05/08 23:00:00;2019/05/09 00:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.5;5.475;µg-m3;;;;A;1
2019/05/08 00:00:00;2019/05/08 01:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;18.1;18.075;µg-m3;;;;A;1
2019/05/08 01:00:00;2019/05/08 02:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;18.4;18.375;µg-m3;;;;A;1
2019/05/08 02:00:00;2019/05/08 03:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2019/05/08 03:00:00;2019/05/08 04:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.4;9.35;µg-m3;;;;A;1
2019/05/08 04:00:00;2019/05/08 05:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.2;9.175;µg-m3;;;;A;1
2019/05/08 05:00:00;2019/05/08 06:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;11.3;11.325;µg-m3;;;;A;1
2019/05/08 06:00:00;2019/05/08 07:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.9;12.9;µg-m3;;;;A;1
2019/05/08 07:00:00;2019/05/08 08:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.4;9.35;µg-m3;;;;A;1
2019/05/08 08:00:00;2019/05/08 09:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.1;7.05;µg-m3;;;;A;1
2019/05/08 09:00:00;2019/05/08 10:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.8;6.775;µg-m3;;;;A;1
2019/05/08 10:00:00;2019/05/08 11:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.2;6.15;µg-m3;;;;A;1
2019/05/08 11:00:00;2019/05/08 12:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.2;7.225;µg-m3;;;;A;1
2019/05/08 12:00:00;2019/05/08 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.7;8.7;µg-m3;;;;A;1
2019/05/08 13:00:00;2019/05/08 14:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.8;4.825;µg-m3;;;;A;1
2019/05/08 14:00:00;2019/05/08 15:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;3.8;3.8;µg-m3;;;;A;1
2019/05/08 15:00:00;2019/05/08 16:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.1;6.075;µg-m3;;;;A;1
2019/05/08 16:00:00;2019/05/08 17:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.9;4.875;µg-m3;;;;A;1
2019/05/08 17:00:00;2019/05/08 18:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.5;4.475;µg-m3;;;;A;1
2019/05/08 18:00:00;2019/05/08 19:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.3;5.3;µg-m3;;;;A;1
2019/05/08 19:00:00;2019/05/08 20:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.7;7.65;µg-m3;;;;A;1
2019/05/08 20:00:00;2019/05/08 21:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.8;10.775;µg-m3;;;;A;1
2019/05/08 21:00:00;2019/05/08 22:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.7;9.675;µg-m3;;;;A;1
2019/05/08 22:00:00;2019/05/08 23:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.6;12.55;µg-m3;;;;A;1
2019/05/08 23:00:00;2019/05/09 00:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.1;8.075;µg-m3;;;;A;1
2019/05/08 00:00:00;2019/05/08 01:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;18.3;18.25;µg-m3;;;;A;1
2019/05/08 01:00:00;2019/05/08 02:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;17.6;17.625;µg-m3;;;;A;1
2019/05/08 02:00:00;2019/05/08 03:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2019/05/08 03:00:00;2019/05/08 04:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;19.5;19.45;µg-m3;;;;A;1
2019/05/08 04:00:00;2019/05/08 05:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12;12.025;µg-m3;;;;A;1
2019/05/08 05:00:00;2019/05/08 06:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;11.5;11.525;µg-m3;;;;A;1
2019/05/08 06:00:00;2019/05/08 07:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.4;10.4;µg-m3;;;;A;1
2019/05/08 07:00:00;2019/05/08 08:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.6;7.55;µg-m3;;;;A;1
2019/05/08 08:00:00;2019/05/08 09:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.1;7.075;µg-m3;;;;A;1
2019/05/08 09:00:00;2019/05/08 10:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.8;6.775;µg-m3;;;;A;1
2019/05/08 10:00:00;2019/05/08 11:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.9;4.875;µg-m3;;;;A;1
2019/05/08 11:00:00;2019/05/08 12:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.2;5.175;µg-m3;;;;A;1
2019/05/08 12:00:00;2019/05/08 13:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.5;6.525;µg-m3;;;;A;1
2019/05/08 13:00:00;2019/05/08 14:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.4;5.4;µg-m3;;;;A;1
2019/05/08 14:00:00;2019/05/08 15:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.3;8.275;µg-m3;;;;A;1
2019/05/08 15:00:00;2019/05/08 16:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.9;5.9;µg-m3;;;;A;1
2019/05/08 16:00:00;2019/05/08 17:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.8;5.75;µg-m3;;;;A;1
2019/05/08 17:00:00;2019/05/08 18:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.6;5.6;µg-m3;;;;A;1
2019/05/08 18:00:00;2019/05/08 19:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.4;4.425;µg-m3;;;;A;1
2019/05/08 19:00:00;2019/05/08 20:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.2;6.175;µg-m3;;;;A;1
2019/05/08 20:00:00;2019/05/08 21:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;B;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.5;7.5;µg-m3;;;;A;1
